id,message,created_time,permalink_url,post_impressions
720312071435191_380381254797637,"In 3 weeks, we immerse ourselves at Ratherlost - Easter Sunday in a shamanistic techno rite led by the visionary label head of Northern Electronics. The artist formerly known as Abdulla Rashim specializes in creating captivating atmospheres with icy and caustic textures, entrancing listeners to delve into the subconscious whilst becoming one with the bodies on the dancefloor.",2024-03-10T14:55:33+0000,https://www.facebook.com/583374137831680/videos/1451436009062039,0
720312071435191_379258014909961,"Step into the enigmatic realm of Loek Frey, where razor-sharp sound design strikes a perfect balance between the organic and the mechanic. Crafting a fusion of IDM, techno, drum-and-bass and breakbeat with a meticulous attention to detail. Having just announced his OQAD imprint this week - excitement builds around the Amsterdam based artist. We are thrilled to catch him in this dynamic time in 3 weeks for a deep dive into the Colorfloor at Ratherlost - Easter Sunday.",2024-03-08T13:50:08+0000,https://www.facebook.com/583374137831680/videos/753319336762783,0
720312071435191_378193751683054,"When evening falls on Ratherlost - Easter Sunday, the legendary Luke Slater will be performing a special set that traverses from his organic L.B. Dub Corp grooves to his signature Planetary Assault Systems tripped-out techno. A unique opportunity to catch the master ingeniously blending 2 iconic aliases into 1 electrifying set. Marking a deep dive into a night of mind-expanding music that will resonate long after dawn breaks.

The very last batch tickets for this night is flying out now. So jump on board  🚀

Track: Planetary Assault Systems - Twelve (L.B. Dub Corp meets P.A.S. rework)",2024-03-06T16:21:49+0000,https://www.facebook.com/583374137831680/videos/415920160961461,0
720312071435191_377042201798209,"Jephta, organizer & resident of the tasteful Embodiment event series, has sharpened his musical vision on the dancefloors of the NL underground scene for years. Coming to fruition in the development of his hybrid live set which he will present at Ratherlost - Easter Sunday. Kicking off the wormhole experience of the Colorfloor.

Track: Space Drum Meditation - Fangs Of Gold (Mateo Hurtado remix)",2024-03-04T16:12:54+0000,https://www.facebook.com/583374137831680/posts/377042201798209,0
720312071435191_376451625190600,"Exactly 4 weeks to go until our next space-time convergence! 🌀
It’s the 10th edition of Ratherlost and we’re going to make it a special one.

Over 75% of all dancefloor spots have been reserved by now, so make your transition.

Track: Talismann - Yaw
Video: @brickagency_",2024-03-03T15:30:12+0000,https://www.facebook.com/583374137831680/videos/285983647681479,0
720312071435191_374654372036992,"Groovemaster Shoal is no stranger to Ratherlost. After rocking our decks twice with hypnotic yet hip-shaking DJ sets we are stoked to invite him back for a fresh two-hour live set consisting of 100% own material! 

Track: Shoal - Gerakan",2024-02-29T11:38:34+0000,https://www.facebook.com/583374137831680/posts/374654372036992,0
720312071435191_373641508804945,"Laura BCR is a driving force in today's electronic music landscape. The captainess of the On Board collective - running a label, parties and an agency - is renowned for her nifty transportive techno & dubby ambient DJ sets. The perfect sound to set the tone for the Ratherlost - Easter Sunday gathering on March 31st, promising a three-hour warmup guiding us into the deep.

Track: Laura BCR - Human Behavior",2024-02-27T13:47:13+0000,https://www.facebook.com/583374137831680/videos/406459678646504?st=3ObfAjqM0QA,0
720312071435191_370796352422794,"🔊 Another sonic throwback Thursday! 
We’ve just uploaded the full set of Detroit’s deep techno specialist Eric Cloutier from Ratherlost NYD to our SoundCloud.

Dive right back into that 3-hour dancefloor journey, hitting the sweet spot between warm, dubby atmospheres and uplifting, pumping grooves. Reviving the vibrant energy of that unforgettable first evening of the year ❤️‍🔥

Tune in via comments ⚡",2024-02-22T10:53:21+0000,https://www.facebook.com/583374137831680/posts/370796352422794,0
720312071435191_358238697011893,"Throwback to one month ago, when Ratherlost favourite cult hero JEANS closed down the Colorfloor in a high-octane affair ♨️⛽️

We have just uploaded the full set to SoundCloud! A radiating vortex of tribalistic tekno, goa and jungle that launched the dancefloor into overdrive 🔊⚡️",2024-02-01T15:09:18+0000,https://www.facebook.com/583374137831680/posts/358238697011893,0
720312071435191_353239600845136,"Dear hibernators, we want to kindly update you that the Phase II tickets for Ratherlost - Easter Sunday have almost ran out, and over 50% of all presale tickets have been sold at this point.

Already dreaming of our Spring kick-off escapade ☄️",2024-01-24T11:41:51+0000,https://www.facebook.com/583374137831680/posts/353239600845136,0
720312071435191_350952411073855,"Spice up this winter weekend with the CODA recordings of Kia and GiGi FM 🎭

A sonic déjà vu of that steamy session on the Sunday of ADE. When GiGi FM set the Lofi Club room ablaze with enchanting rhythms channeling a strong primal energy, while Kia captivated the Colorfloor with a set packing psy-infused dub tech rollers from another dimension.

Relive these mystical sets on our Soundcloud 🔥",2024-01-20T16:49:51+0000,https://www.facebook.com/583374137831680/posts/350952411073855,0
720312071435191_344862071682889,"The presale has started for Ratherlost - Easter Sunday, 31st of March. 
Thank you for your trust and enthusiasm, as the Phase I tickets have already sold out to the Telegram community and people who registered.

At this tempo, the event is expected to sell out in advance, so we kindly advise to secure your spot in time and join us for the ride 🌪

You can find the link to the ticketshop in the comments ❤️‍🔥",2024-01-10T12:17:16+0000,https://www.facebook.com/583374137831680/posts/344862071682889,0
720312071435191_341863801982716,"With the NYD bender fresh in memory, we're excited to announce the milestone 10th edition of Ratherlost on the Sunday & night of Easter in Lofi's Club and Colorfloor: Ratherlost - Easter Sunday

As the season turns to Spring, we will immerse ourselves in another 18-hour marathon session guided by a cutting-edge lineup curated from the deeper, mental, and more psychedelic corners of the techno universe.

We will gather in the afternoon, starting off atmospheric and dubby to get into the zone. Slide into a warm bath of vibrations together as we synchronize our souls. When evening falls, the legendary Luke Slater will be playing a special set that traverses from his organic L.B. Dub Corp grooves to his signature P.A.S. tripped-out techno. From there on, we take a deep dive into a night of mind-boggling music that will resonate until the early morning.

As always. We're aiming to reach that collective state of getting lost and finding meaning on the dancefloor.

If you have ever attended one of our events, please check your mail. You can register for the presale via the link in the comments.
All who register will receive an email on Monday, January 8.

Join the Ratherlost Telegram channel if you want to get access to a limited amount of discounted tickets for each event + stay up to date with, and discuss all things Ratherlost.

Artwork by Maarten Huizing.",2024-01-05T11:44:46+0000,https://www.facebook.com/583374137831680/posts/341863801982716,0
720312071435191_1065431511375947,,2024-01-05T11:25:22+0000,https://www.facebook.com/583374137831680/posts/1065431511375947?substory_index=1065431511375947,0
720312071435191_873936374231168,,2024-01-05T11:22:49+0000,https://www.facebook.com/events/873936374231168/,0
720312071435191_340896992079397,"Much love to all souls that danced into the new year with us during the interstellar ride that was Ratherlost NYD. We had an absolute blast and are still buzzing from the magnificent sets and the energy vibrations that were almost tangible in the air of strobe & smoke 👾✨

We are grateful for the warm community of open-minded music lovers that has gathered on and around the Ratherlost dancefloors over the last 1,5 years. And we are committed to further fostering this sense of community in the future. Therefore, we always appreciate your feedback or suggestions that may help us keep improving. If there’s something you’d like to share with us, please send us a DM!

A big shout-out to the sound & light team, bar, and hospitality crew for shaping the experience and riding it out with us till the very end with a smile!

Have a good recovery y’all & keep an eye on our channels this Friday for the announcement of next edition 🐣",2024-01-03T17:58:13+0000,https://www.facebook.com/583374137831680/posts/340896992079397,0
